DATE_FROM;DATE_TO;PRODUCT_TYPE;TENDER_NUMBER;PRODUCTNAME;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_DEMAND_[MW];AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_IMPORT(-)_EXPORT(+)_[MW];BE_DEMAND_[MW];BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];BE_IMPORT(-)_EXPORT(+)_[MW];CH_DEMAND_[MW];CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW];CH_IMPORT(-)_EXPORT(+)_[MW];DE_DEMAND_[MW];DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_IMPORT(-)_EXPORT(+)_[MW];FR_DEMAND_[MW];FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW];FR_IMPORT(-)_EXPORT(+)_[MW];NL_DEMAND_[MW];NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW];NL_IMPORT(-)_EXPORT(+)_[MW];SI_DEMAND_[MW];SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SI_IMPORT(-)_EXPORT(+)_[MW];DK_DEMAND_[MW];DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DK_IMPORT(-)_EXPORT(+)_[MW]
01-08-2021;01-08-2021;FCR;1;NEGPOS_04_08;67.72;71;67.72;42;87;130.75;-60;67;67.72;43;562;67.72;38;508;67.72;2;114;67.72;-48;15;67.72;-5;20;339.09;-12
01-08-2021;01-08-2021;FCR;1;NEGPOS_08_12;82;71;82;55;87;152.68;-60;67;82;47;562;82;50;508;82;-26;114;82;-46;15;82;-9;20;332.1;-11
01-08-2021;01-08-2021;FCR;1;NEGPOS_12_16;80;71;80;42;87;192.54;-60;67;80;47;562;80;5;508;80;25;114;80;-46;15;80;-2;20;303.6;-11
01-08-2021;01-08-2021;FCR;1;NEGPOS_16_20;80;71;80;55;87;130.84;-60;67;80;27;562;80;20;508;80;24;114;80;-46;15;80;-9;20;368.14;-11
01-08-2021;01-08-2021;FCR;1;NEGPOS_20_24;48;71;48;50;87;61.99;-60;67;40.44;100;562;48;2;508;48;-15;114;48;-48;15;48;-15;20;537.76;-14
02-08-2021;02-08-2021;FCR;1;NEGPOS_00_04;66;71;66;31;87;96.15;-60;67;66;54;562;66;112;508;66;-67;114;66;-48;15;66;-8;20;73.83;-14
02-08-2021;02-08-2021;FCR;1;NEGPOS_04_08;73.83;71;73.83;31;87;96.46;-60;67;73.83;71;562;73.83;86;508;73.83;-60;114;73.83;-48;15;73.83;-9;20;73.83;-11
02-08-2021;02-08-2021;FCR;1;NEGPOS_08_12;79.54;71;79.54;73;87;105.61;-60;67;44.6;99;562;79.54;79;508;79.54;-125;114;79.54;-47;15;79.54;-9;20;79.54;-10
02-08-2021;02-08-2021;FCR;1;NEGPOS_12_16;107;71;107;45;87;171.87;-60;67;61.46;100;562;107;76;508;107;-103;114;107;-47;15;107;-2;20;107;-9
02-08-2021;02-08-2021;FCR;1;NEGPOS_16_20;79.68;71;79.68;65;87;94.92;-60;67;48;97;562;79.68;52;508;79.68;-82;114;79.68;-47;15;79.68;-9;20;79.68;-9
02-08-2021;02-08-2021;FCR;1;NEGPOS_20_24;56;71;56;10;87;56;-58;67;37;100;562;56;72;508;56;-47;114;56;-48;15;56;-15;20;64.52;-14
03-08-2021;03-08-2021;FCR;1;NEGPOS_00_04;67.5;71;67.5;13;87;79.56;-60;67;67.5;87;562;67.5;91;508;67.5;-67;114;67.5;-48;15;67.5;-9;20;67.5;-7
03-08-2021;03-08-2021;FCR;1;NEGPOS_04_08;72.92;71;72.92;-16;87;75.45;-60;67;65.01;98;562;72.92;106;508;72.92;-64;114;72.92;-48;15;72.92;-9;20;72.92;-7
03-08-2021;03-08-2021;FCR;1;NEGPOS_08_12;63.25;71;63.25;-26;87;110.09;-60;67;41;98;562;63.25;131;508;63.25;-72;114;63.25;-46;15;63.25;-15;20;63.25;-10
03-08-2021;03-08-2021;FCR;1;NEGPOS_12_16;49;71;49;5;87;168.72;-60;67;49;100;562;49;132;508;49;-102;114;49;-46;15;49;-15;20;60.4;-14
03-08-2021;03-08-2021;FCR;1;NEGPOS_16_20;78.28;71;78.28;-17;87;92.2;-60;67;45;100;562;78.28;79;508;78.28;-41;114;78.28;-46;15;78.28;-9;20;78.28;-6
03-08-2021;03-08-2021;FCR;1;NEGPOS_20_24;60.56;71;60.56;-22;87;60.56;-58;67;41;100;562;60.56;66;508;60.56;-13;114;60.56;-48;15;60.56;-15;20;60.56;-10
04-08-2021;04-08-2021;FCR;1;NEGPOS_00_04;62.07;71;62.07;52;87;70.75;-60;67;62.07;76;562;62.07;74;508;62.07;-68;114;62.07;-48;15;62.07;-15;20;62.07;-11
04-08-2021;04-08-2021;FCR;1;NEGPOS_04_08;68.4;71;68.4;3;87;68.4;-58;67;62.82;100;562;68.4;96;508;68.4;-74;114;68.4;-48;15;68.4;-9;20;68.4;-10
04-08-2021;04-08-2021;FCR;1;NEGPOS_08_12;57.08;71;57.08;20;87;57.08;-58;67;42.03;100;562;57.08;46;508;57.08;-37;114;57.08;-46;15;57.08;-15;20;57.08;-10
04-08-2021;04-08-2021;FCR;1;NEGPOS_12_16;53.96;71;53.96;4;87;60.93;-60;67;46;90;562;53.96;105;508;53.96;-68;114;53.96;-46;15;53.96;-15;20;53.96;-10
04-08-2021;04-08-2021;FCR;1;NEGPOS_16_20;56.12;71;56.12;18;87;56.12;-58;67;48.9;98;562;56.12;57;508;56.12;-44;114;56.12;-46;15;56.12;-15;20;56.12;-10
04-08-2021;04-08-2021;FCR;1;NEGPOS_20_24;56.04;71;56.04;22;87;56.04;-58;67;44.26;99;562;56.04;52;508;56.04;-42;114;56.04;-48;15;56.04;-15;20;56.04;-10
05-08-2021;05-08-2021;FCR;1;NEGPOS_00_04;69.32;71;69.32;-24;87;140;-57;67;69.32;78;562;69.32;114;508;69.32;-45;114;69.32;-48;15;69.32;-9;20;69.32;-9
05-08-2021;05-08-2021;FCR;1;NEGPOS_04_08;67;71;67;-30;87;129.57;-60;67;67;74;562;67;122;508;67;-39;114;67;-48;15;67;-9;20;67;-10
05-08-2021;05-08-2021;FCR;1;NEGPOS_08_12;51.3;71;51.3;-17;87;51.3;-58;67;42.71;100;562;51.3;81;508;51.3;-34;114;51.3;-46;15;51.3;-15;20;51.3;-11
05-08-2021;05-08-2021;FCR;1;NEGPOS_12_16;52;71;52;-36;87;134.39;-60;67;44.69;100;562;52;120;508;52;-52;114;52;-46;15;52;-15;20;52;-11
05-08-2021;05-08-2021;FCR;1;NEGPOS_16_20;60.61;71;60.61;-12;87;68.74;-60;67;48.08;100;562;60.61;78;508;60.61;-35;114;60.61;-46;15;60.61;-15;20;60.61;-10
05-08-2021;05-08-2021;FCR;1;NEGPOS_20_24;43.71;71;43.71;-21;87;43.71;-58;67;43.71;77;562;43.71;61;508;43.71;14;114;43.71;-48;15;43.71;-15;20;43.71;-10
06-08-2021;06-08-2021;FCR;1;NEGPOS_00_04;54.12;71;54.12;1;87;129.22;-60;67;54.12;50;562;54.12;121;508;54.12;-40;114;54.12;-46;15;54.12;-15;20;54.12;-11
06-08-2021;06-08-2021;FCR;1;NEGPOS_04_08;62;71;62;-12;87;108.62;-60;67;62;52;562;62;106;508;62;-14;114;62;-46;15;62;-15;20;62;-11
06-08-2021;06-08-2021;FCR;1;NEGPOS_08_12;66;71;66;-29;87;69.32;-60;67;66;92;562;66;145;508;66;-80;114;66;-48;15;66;-11;20;66;-9
06-08-2021;06-08-2021;FCR;1;NEGPOS_12_16;110.65;71;110.65;-25;87;122.62;-60;67;110.65;95;562;110.65;147;508;110.65;-91;114;110.65;-46;15;110.65;-9;20;110.65;-9
06-08-2021;06-08-2021;FCR;1;NEGPOS_16_20;54;71;54;-29;87;94.02;-60;67;54;77;562;54;87;508;54;-4;114;54;-46;15;54;-15;20;54;-10
06-08-2021;06-08-2021;FCR;1;NEGPOS_20_24;44.12;71;44.12;-37;87;44.12;-58;67;44.12;71;562;44.12;92;508;44.12;3;114;44.12;-46;15;44.12;-15;20;44.12;-10
07-08-2021;07-08-2021;FCR;1;NEGPOS_00_04;53.62;71;53.62;4;87;135.16;-60;67;53.62;43;562;53.62;98;508;53.62;-20;114;53.62;-47;15;53.62;-6;20;53.62;-12
07-08-2021;07-08-2021;FCR;1;NEGPOS_04_08;59;71;59;-16;87;154.9;-60;67;59;52;562;59;87;508;59;11;114;59;-47;15;59;-15;20;59;-12
07-08-2021;07-08-2021;FCR;1;NEGPOS_08_12;64;71;64;-16;87;155.32;-60;67;64;51;562;64;77;508;64;21;114;64;-47;15;64;-15;20;64;-11
07-08-2021;07-08-2021;FCR;1;NEGPOS_12_16;71;71;71;-4;87;185.49;-60;67;71;50;562;71;64;508;71;16;114;71;-47;15;71;-9;20;71;-10
07-08-2021;07-08-2021;FCR;1;NEGPOS_16_20;58;71;58;16;87;172.68;-60;67;58;52;562;58;69;508;58;-4;114;58;-47;15;58;-15;20;58;-11
07-08-2021;07-08-2021;FCR;1;NEGPOS_20_24;39.64;71;39.64;-10;87;154.62;-60;67;39.64;32;562;39.64;44;508;39.64;70;114;39.64;-47;15;39.64;-15;20;41.17;-14
08-08-2021;08-08-2021;FCR;1;NEGPOS_00_04;55;71;55;21;87;131.62;-60;67;55;38;562;55;40;508;55;33;114;55;-45;15;55;-15;20;55;-12
08-08-2021;08-08-2021;FCR;1;NEGPOS_04_08;71.89;71;71.89;5;87;134.78;-60;67;71.89;35;562;71.89;34;508;71.89;51;114;71.89;-45;15;71.89;-9;20;71.89;-11
08-08-2021;08-08-2021;FCR;1;NEGPOS_08_12;83;71;83;-25;87;159.86;-60;67;83;31;562;83;37;508;83;93;114;83;-45;15;83;-9;20;83;-10
08-08-2021;08-08-2021;FCR;1;NEGPOS_12_16;228.24;71;228.24;-22;87;228.24;-58;67;228.24;27;562;228.24;41;508;228.24;68;114;228.24;-45;15;228.24;0;20;228.24;-11
08-08-2021;08-08-2021;FCR;1;NEGPOS_16_20;155.18;71;155.18;-7;87;155.18;-58;67;155.18;29;562;155.18;93;508;155.18;8;114;155.18;-45;15;155.18;-9;20;155.18;-11
08-08-2021;08-08-2021;FCR;1;NEGPOS_20_24;86;71;86;16;87;86;-58;67;86;48;562;86;86;508;86;-11;114;86;-45;15;86;-9;20;86;-11
09-08-2021;09-08-2021;FCR;1;NEGPOS_00_04;66;71;66;-22;87;117.81;-60;67;66;57;562;66;114;508;66;-33;114;66;-45;15;66;0;20;66;-11
09-08-2021;09-08-2021;FCR;1;NEGPOS_04_08;69.32;71;69.32;-9;87;106.25;-60;67;69.32;56;562;69.32;138;508;69.32;-49;114;69.32;-45;15;69.32;-9;20;69.32;-12
09-08-2021;09-08-2021;FCR;1;NEGPOS_08_12;76;71;76;29;87;76;-58;67;76;99;562;76;101;508;76;-106;114;76;-45;15;76;-9;20;76;-11
09-08-2021;09-08-2021;FCR;1;NEGPOS_12_16;67;71;67;24;87;80.81;-60;67;67;81;562;67;72;508;67;-61;114;67;-45;15;67;0;20;67;-11
09-08-2021;09-08-2021;FCR;1;NEGPOS_16_20;73.79;71;73.79;-6;87;73.79;-58;67;73.79;95;562;73.79;60;508;73.79;-25;114;73.79;-45;15;73.79;-9;20;73.79;-10
09-08-2021;09-08-2021;FCR;1;NEGPOS_20_24;50.53;71;50.53;-31;87;50.53;-58;67;50.53;70;562;50.53;114;508;50.53;-25;114;50.53;-45;15;50.53;-15;20;50.53;-10
10-08-2021;10-08-2021;FCR;1;NEGPOS_00_04;75.92;71;75.92;10;87;94.69;-60;67;70.44;96;562;75.92;128;508;75.92;-115;114;75.92;-45;15;75.92;-3;20;75.92;-11
10-08-2021;10-08-2021;FCR;1;NEGPOS_04_08;82.4;71;82.4;-21;87;82.4;-58;67;65.2;100;562;82.4;147;508;82.4;-109;114;82.4;-45;15;82.4;-3;20;82.4;-11
10-08-2021;10-08-2021;FCR;1;NEGPOS_08_12;56.28;71;63.88;-17;87;63.88;-58;67;47.22;100;562;56.28;168;508;63.88;-123;114;63.88;-45;15;63.88;-15;20;63.88;-10
10-08-2021;10-08-2021;FCR;1;NEGPOS_12_16;60.8;71;60.8;-2;87;60.8;-58;67;52.03;98;562;60.8;160;508;60.8;-128;114;60.8;-45;15;60.8;-15;20;60.8;-10
10-08-2021;10-08-2021;FCR;1;NEGPOS_16_20;69.48;71;69.48;-17;87;69.48;-58;67;48.6;100;562;69.48;125;508;69.48;-86;114;69.48;-45;15;69.48;-9;20;69.48;-10
10-08-2021;10-08-2021;FCR;1;NEGPOS_20_24;48;71;48;-38;87;48;-58;67;43.38;98;562;48;114;508;48;-44;114;48;-47;15;48;-15;20;48;-10
11-08-2021;11-08-2021;FCR;1;NEGPOS_00_04;63.71;71;63.71;28;87;80;-57;67;63.71;66;562;63.71;74;508;63.71;-40;114;63.71;-46;15;63.71;-15;20;63.71;-9
11-08-2021;11-08-2021;FCR;1;NEGPOS_04_08;56.98;71;56.98;5;87;128.85;-60;67;56.98;90;562;56.98;95;508;56.98;-57;114;56.98;-46;15;56.98;-15;20;56.98;-9
11-08-2021;11-08-2021;FCR;1;NEGPOS_08_12;62.63;71;62.63;35;87;64.87;-60;67;50.09;100;562;62.63;92;508;62.63;-101;114;62.63;-44;15;62.63;-15;20;62.63;-7
11-08-2021;11-08-2021;FCR;1;NEGPOS_12_16;45.92;71;45.92;10;87;80;-57;67;45.92;96;562;45.92;107;508;45.92;-87;114;45.92;-44;15;45.92;-15;20;45.92;-7
11-08-2021;11-08-2021;FCR;1;NEGPOS_16_20;57.98;71;57.98;27;87;57.98;-58;67;54.1;96;562;57.98;74;508;57.98;-71;114;57.98;-46;15;57.98;-15;20;57.98;-7
11-08-2021;11-08-2021;FCR;1;NEGPOS_20_24;53.17;71;53.17;-8;87;53.17;-58;67;46.2;100;562;53.17;61;508;53.17;-29;114;53.17;-46;15;53.17;-15;20;53.17;-5
12-08-2021;12-08-2021;FCR;1;NEGPOS_00_04;55.44;71;55.44;31;87;94.5;-57;67;55.44;39;562;55.44;126;508;55.44;-62;114;55.44;-56;15;55.44;-10;20;55.44;-11
12-08-2021;12-08-2021;FCR;1;NEGPOS_04_08;55.6;71;55.6;21;87;115.58;-60;67;55.6;89;562;55.6;97;508;55.6;-70;114;55.6;-56;15;55.6;-10;20;55.6;-11
12-08-2021;12-08-2021;FCR;1;NEGPOS_08_12;67.07;71;67.07;53;87;67.07;-58;67;48;100;562;67.07;98;508;67.07;-120;114;67.07;-54;15;67.07;-9;20;67.07;-10
12-08-2021;12-08-2021;FCR;1;NEGPOS_12_16;55.6;71;55.6;27;87;85;-57;67;54.3;99;562;55.6;102;508;55.6;-96;114;55.6;-54;15;55.6;-11;20;55.6;-10
12-08-2021;12-08-2021;FCR;1;NEGPOS_16_20;51.6;71;51.6;29;87;55.38;-60;67;51.6;88;562;51.6;80;508;51.6;-55;114;51.6;-56;15;51.6;-15;20;51.6;-10
12-08-2021;12-08-2021;FCR;1;NEGPOS_20_24;43;71;43;15;87;43;-58;67;43;61;562;43;55;508;43;8;114;43;-56;15;43;-15;20;43;-10
13-08-2021;13-08-2021;FCR;1;NEGPOS_00_04;48;71;48;35;87;72;-60;67;48;26;562;46.99;168;508;48;-98;114;48;-50;15;48;-10;20;48;-11
13-08-2021;13-08-2021;FCR;1;NEGPOS_04_08;55.6;71;55.6;35;87;111.68;-60;67;55.6;53;562;55.6;131;508;55.6;-88;114;55.6;-50;15;55.6;-10;20;55.6;-11
13-08-2021;13-08-2021;FCR;1;NEGPOS_08_12;52.48;71;52.48;44;87;66.79;-60;67;46.37;100;562;52.48;127;508;52.48;-138;114;52.48;-48;15;52.48;-15;20;52.48;-10
13-08-2021;13-08-2021;FCR;1;NEGPOS_12_16;60.05;71;60.05;76;87;72;-60;67;60.05;66;562;60.05;137;508;60.05;-145;114;60.05;-48;15;60.05;-15;20;60.05;-10
