HourUTC,HourDK,FCR_N_PriceDKK,FCR_N_PriceEUR,FCR_D_UpPriceDKK,FCR_D_UpPriceEUR
2021-01-13T20:00:00,2021-01-13T21:00:00,216.46,29.1,270.32,36.34
2021-01-13T21:00:00,2021-01-13T22:00:00,215.94,29.03,262.36,35.27
2021-01-13T22:00:00,2021-01-13T23:00:00,214.01,28.77,271.51,36.5
2021-01-13T23:00:00,2021-01-14T00:00:00,226.61,30.46,335.65,45.119
2021-01-14T00:00:00,2021-01-14T01:00:00,229.51,30.85,326.7,43.915
2021-01-14T01:00:00,2021-01-14T02:00:00,230.11,30.93,326.69,43.914
2021-01-14T02:00:00,2021-01-14T03:00:00,230.26,30.95,322.95,43.411
2021-01-14T03:00:00,2021-01-14T04:00:00,230.26,30.95,342.45,46.032
2021-01-14T04:00:00,2021-01-14T05:00:00,228.84,30.76,341.23,45.868
2021-01-14T05:00:00,2021-01-14T06:00:00,232.41,31.24,413.82,55.626
2021-01-14T06:00:00,2021-01-14T07:00:00,271.55,36.5,436.19,58.633
2021-01-14T07:00:00,2021-01-14T08:00:00,268.94,36.15,458.86,61.68
2021-01-14T08:00:00,2021-01-14T09:00:00,250.71,33.7,451.42,60.681
2021-01-14T09:00:00,2021-01-14T10:00:00,273.03,36.7,407.69,54.802
2021-01-14T10:00:00,2021-01-14T11:00:00,257.19,34.57,395.87,53.213
2021-01-14T11:00:00,2021-01-14T12:00:00,249.67,33.56,415.53,55.856
2021-01-14T12:00:00,2021-01-14T13:00:00,264.18,35.51,436.43,58.666
2021-01-14T13:00:00,2021-01-14T14:00:00,267.6,35.97,440.55,59.219
2021-01-14T14:00:00,2021-01-14T15:00:00,259.79,34.92,493.6,66.351
2021-01-14T15:00:00,2021-01-14T16:00:00,251.76,33.84,583.67,78.458
2021-01-14T16:00:00,2021-01-14T17:00:00,250.05,33.61,664.4,89.309
2021-01-14T17:00:00,2021-01-14T18:00:00,248.78,33.44,666.11,89.539
2021-01-14T18:00:00,2021-01-14T19:00:00,249.75,33.57,603.1,81.07
2021-01-14T19:00:00,2021-01-14T20:00:00,240,32.26,483.9,65.047
2021-01-14T20:00:00,2021-01-14T21:00:00,239.33,32.17,378.16,50.833
2021-01-14T21:00:00,2021-01-14T22:00:00,230.55,30.99,372.52,50.075
2021-01-14T22:00:00,2021-01-14T23:00:00,226.98,30.51,363.63,48.88
2021-01-14T23:00:00,2021-01-15T00:00:00,226.59,30.46,296.96,39.92
2021-01-15T00:00:00,2021-01-15T01:00:00,218.93,29.43,300.75,40.43
2021-01-15T01:00:00,2021-01-15T02:00:00,217.74,29.27,302.76,40.7
2021-01-15T02:00:00,2021-01-15T03:00:00,218.85,29.42,305.22,41.03
2021-01-15T03:00:00,2021-01-15T04:00:00,219.15,29.46,318.38,42.8
2021-01-15T04:00:00,2021-01-15T05:00:00,223.32,30.02,295.92,39.78
2021-01-15T05:00:00,2021-01-15T06:00:00,260.51,35.02,356.17,47.88
2021-01-15T06:00:00,2021-01-15T07:00:00,264.16,35.51,347.84,46.76
2021-01-15T07:00:00,2021-01-15T08:00:00,267.43,35.95,343.53,46.18
2021-01-15T08:00:00,2021-01-15T09:00:00,249.5,33.54,352.23,47.35
2021-01-15T09:00:00,2021-01-15T10:00:00,250.69,33.7,349.63,47
2021-01-15T10:00:00,2021-01-15T11:00:00,247.86,33.32,351.41,47.24
2021-01-15T11:00:00,2021-01-15T12:00:00,253.52,34.08,301.65,40.55
2021-01-15T12:00:00,2021-01-15T13:00:00,260.58,35.03,352.83,47.43
2021-01-15T13:00:00,2021-01-15T14:00:00,259.39,34.87,358.56,48.2
2021-01-15T14:00:00,2021-01-15T15:00:00,252.85,33.99,408.1,54.86
2021-01-15T15:00:00,2021-01-15T16:00:00,255.45,34.34,396.2,53.26
2021-01-15T16:00:00,2021-01-15T17:00:00,253.52,34.08,420.07,56.47
2021-01-15T17:00:00,2021-01-15T18:00:00,255.45,34.34,406.24,54.61
2021-01-15T18:00:00,2021-01-15T19:00:00,255.9,34.4,410.11,55.13
2021-01-15T19:00:00,2021-01-15T20:00:00,250.99,33.74,402.07,54.05
2021-01-15T20:00:00,2021-01-15T21:00:00,243.85,32.78,354.98,47.72
2021-01-15T21:00:00,2021-01-15T22:00:00,232.99,31.32,345.09,46.39
2021-01-15T22:00:00,2021-01-15T23:00:00,231.05,31.06,350.37,47.1
2021-01-15T23:00:00,2021-01-16T00:00:00,229.05,30.79,336.39,45.22
2021-01-16T00:00:00,2021-01-16T01:00:00,226.82,30.49,322.48,43.35
2021-01-16T01:00:00,2021-01-16T02:00:00,224.21,30.14,321.66,43.24
2021-01-16T02:00:00,2021-01-16T03:00:00,224.06,30.12,308.42,41.46
2021-01-16T03:00:00,2021-01-16T04:00:00,222.65,29.93,334.01,44.9
2021-01-16T04:00:00,2021-01-16T05:00:00,228.08,30.66,332.23,44.66
2021-01-16T05:00:00,2021-01-16T06:00:00,233.06,31.33,381.17,51.24
2021-01-16T06:00:00,2021-01-16T07:00:00,227.41,30.57,402.52,54.11
2021-01-16T07:00:00,2021-01-16T08:00:00,234.48,31.52,389.43,52.35
2021-01-16T08:00:00,2021-01-16T09:00:00,238.57,32.07,390.7,52.52
2021-01-16T09:00:00,2021-01-16T10:00:00,236.04,31.73,376.49,50.61
2021-01-16T10:00:00,2021-01-16T11:00:00,235,31.59,385.79,51.86
2021-01-16T11:00:00,2021-01-16T12:00:00,249.06,33.48,384.08,51.63
2021-01-16T12:00:00,2021-01-16T13:00:00,236.78,31.83,386.31,51.93
2021-01-16T13:00:00,2021-01-16T14:00:00,247.12,33.22,469.18,63.07
2021-01-16T14:00:00,2021-01-16T15:00:00,247.94,33.33,484.28,65.1
2021-01-16T15:00:00,2021-01-16T16:00:00,253.22,34.04,521.62,70.12
2021-01-16T16:00:00,2021-01-16T17:00:00,254.71,34.24,561.2,75.44
2021-01-16T17:00:00,2021-01-16T18:00:00,259.47,34.88,562.02,75.55
2021-01-16T18:00:00,2021-01-16T19:00:00,244.3,32.84,541.19,72.75
2021-01-16T19:00:00,2021-01-16T20:00:00,245.93,33.06,508.83,68.4
2021-01-16T20:00:00,2021-01-16T21:00:00,240.58,32.34,440.17,59.17
2021-01-16T21:00:00,2021-01-16T22:00:00,230.16,30.94,443.66,59.64
2021-01-16T22:00:00,2021-01-16T23:00:00,227.71,30.61,411.97,55.38
2021-01-16T23:00:00,2021-01-17T00:00:00,224.82,30.22,291.03,39.12
2021-01-17T00:00:00,2021-01-17T01:00:00,233.6,31.4,282.18,37.93
2021-01-17T01:00:00,2021-01-17T02:00:00,233.23,31.35,287.9,38.7
2021-01-17T02:00:00,2021-01-17T03:00:00,233.15,31.34,301.3,40.5
2021-01-17T03:00:00,2021-01-17T04:00:00,234.34,31.5,313.27,42.11
2021-01-17T04:00:00,2021-01-17T05:00:00,234.79,31.56,311.49,41.87
2021-01-17T05:00:00,2021-01-17T06:00:00,221.77,29.81,287.01,38.58
2021-01-17T06:00:00,2021-01-17T07:00:00,225.71,30.34,296.98,39.92
2021-01-17T07:00:00,2021-01-17T08:00:00,233,31.32,298.02,40.06
2021-01-17T08:00:00,2021-01-17T09:00:00,250.04,33.61,319.37,42.93
2021-01-17T09:00:00,2021-01-17T10:00:00,244.38,32.85,337.97,45.43
2021-01-17T10:00:00,2021-01-17T11:00:00,244.01,32.8,328.9,44.21
2021-01-17T11:00:00,2021-01-17T12:00:00,239.7,32.22,328.15,44.11
2021-01-17T12:00:00,2021-01-17T13:00:00,241.11,32.41,328.9,44.21
2021-01-17T13:00:00,2021-01-17T14:00:00,243.64,32.75,420.92,56.58
2021-01-17T14:00:00,2021-01-17T15:00:00,242.23,32.56,445.4,59.87
2021-01-17T15:00:00,2021-01-17T16:00:00,246.1,33.08,444.13,59.7
2021-01-17T16:00:00,2021-01-17T17:00:00,254.06,34.15,489.88,65.85
2021-01-17T17:00:00,2021-01-17T18:00:00,254.5,34.21,485.42,65.25
2021-01-17T18:00:00,2021-01-17T19:00:00,242.6,32.61,481.18,64.68
2021-01-17T19:00:00,2021-01-17T20:00:00,236.5,31.79,355.45,47.78
2021-01-17T20:00:00,2021-01-17T21:00:00,234.27,31.49,286.27,38.48
2021-01-17T21:00:00,2021-01-17T22:00:00,234.94,31.58,280.39,37.69
2021-01-17T22:00:00,2021-01-17T23:00:00,224,30.11,281.13,37.79
2021-01-17T23:00:00,2021-01-18T00:00:00,223.41,30.03,293.41,39.44
2021-01-18T00:00:00,2021-01-18T01:00:00,224.67,30.2,295.79,39.76
2021-01-18T01:00:00,2021-01-18T02:00:00,224.07,30.12,295.42,39.71
2021-01-18T02:00:00,2021-01-18T03:00:00,230.55,30.99,267.74,35.99
2021-01-18T03:00:00,2021-01-18T04:00:00,231.51,31.12,285.97,38.44
2021-01-18T04:00:00,2021-01-18T05:00:00,231.44,31.11,286.27,38.48
2021-01-18T05:00:00,2021-01-18T06:00:00,232.93,31.31,325.77,43.79
2021-01-18T06:00:00,2021-01-18T07:00:00,246.62,33.15,326.37,43.87
2021-01-18T07:00:00,2021-01-18T08:00:00,248.85,33.45,342.36,46.02
2021-01-18T08:00:00,2021-01-18T09:00:00,248.48,33.4,377.1,50.69
2021-01-18T09:00:00,2021-01-18T10:00:00,246.02,33.07,372.19,50.03
2021-01-18T10:00:00,2021-01-18T11:00:00,246.1,33.08,355.6,47.8
2021-01-18T11:00:00,2021-01-18T12:00:00,244.68,32.89,340.43,45.76
2021-01-18T12:00:00,2021-01-18T13:00:00,253.76,34.11,349.95,47.04
2021-01-18T13:00:00,2021-01-18T14:00:00,251.15,33.76,482.82,64.9
2021-01-18T14:00:00,2021-01-18T15:00:00,256.21,34.44,468.98,63.04
2021-01-18T15:00:00,2021-01-18T16:00:00,251.75,33.84,525.89,70.69
2021-01-18T16:00:00,2021-01-18T17:00:00,260.6,35.03,568.74,76.45
2021-01-18T17:00:00,2021-01-18T18:00:00,253.16,34.03,557.43,74.93
2021-01-18T18:00:00,2021-01-18T19:00:00,244.46,32.86,555.5,74.67
2021-01-18T19:00:00,2021-01-18T20:00:00,227.57,30.59,362.45,48.72
2021-01-18T20:00:00,2021-01-18T21:00:00,226.83,30.49,296.53,39.86
2021-01-18T21:00:00,2021-01-18T22:00:00,224.07,30.12,315.28,42.38
2021-01-18T22:00:00,2021-01-18T23:00:00,224.52,30.18,310.22,41.7
2021-01-18T23:00:00,2021-01-19T00:00:00,216.63,29.12,266.4,35.81
2021-01-19T00:00:00,2021-01-19T01:00:00,223.33,30.02,264.69,35.58
2021-01-19T01:00:00,2021-01-19T02:00:00,223.25,30.01,269.38,36.21
2021-01-19T02:00:00,2021-01-19T03:00:00,217.67,29.26,268.93,36.15
2021-01-19T03:00:00,2021-01-19T04:00:00,217.45,29.23,263.5,35.42
2021-01-19T04:00:00,2021-01-19T05:00:00,214.1,28.78,267.59,35.97
2021-01-19T05:00:00,2021-01-19T06:00:00,250.56,33.68,315.72,42.44
2021-01-19T06:00:00,2021-01-19T07:00:00,246.76,33.17,323.09,43.43
2021-01-19T07:00:00,2021-01-19T08:00:00,246.54,33.14,337.67,45.39
2021-01-19T08:00:00,2021-01-19T09:00:00,248.25,33.37,341.17,45.86
2021-01-19T09:00:00,2021-01-19T10:00:00,242.89,32.65,357.46,48.05
2021-01-19T10:00:00,2021-01-19T11:00:00,243.64,32.75,362.37,48.71
2021-01-19T11:00:00,2021-01-19T12:00:00,244.01,32.8,354.41,47.64
2021-01-19T12:00:00,2021-01-19T13:00:00,251.89,33.86,335.51,45.1
2021-01-19T13:00:00,2021-01-19T14:00:00,246.32,33.11,331.12,44.51
2021-01-19T14:00:00,2021-01-19T15:00:00,245.42,32.99,406.48,54.64
2021-01-19T15:00:00,2021-01-19T16:00:00,242.37,32.58,476.78,64.09
2021-01-19T16:00:00,2021-01-19T17:00:00,240.81,32.37,486.23,65.36
2021-01-19T17:00:00,2021-01-19T18:00:00,240.29,32.3,474.03,63.72
2021-01-19T18:00:00,2021-01-19T19:00:00,239.47,32.19,440.33,59.19
2021-01-19T19:00:00,2021-01-19T20:00:00,218.27,29.34,377.25,50.71
2021-01-19T20:00:00,2021-01-19T21:00:00,224.15,30.13,283.66,38.13
2021-01-19T21:00:00,2021-01-19T22:00:00,222.88,29.96,284.03,38.18
2021-01-19T22:00:00,2021-01-19T23:00:00,222.73,29.94,278.6,37.45
2021-01-19T23:00:00,2021-01-20T00:00:00,211.65,28.45,239.24,32.16
2021-01-20T00:00:00,2021-01-20T01:00:00,214.1,28.78,261.49,35.15
2021-01-20T01:00:00,2021-01-20T02:00:00,214.32,28.81,259.33,34.86
2021-01-20T02:00:00,2021-01-20T03:00:00,214.99,28.9,262.16,35.24
2021-01-20T03:00:00,2021-01-20T04:00:00,212.84,28.61,267.96,36.02
2021-01-20T04:00:00,2021-01-20T05:00:00,212.91,28.62,251.74,33.84
2021-01-20T05:00:00,2021-01-20T06:00:00,222.06,29.85,270.64,36.38
2021-01-20T06:00:00,2021-01-20T07:00:00,234.11,31.47,272.05,36.57
2021-01-20T07:00:00,2021-01-20T08:00:00,244.97,32.93,272.42,36.62
2021-01-20T08:00:00,2021-01-20T09:00:00,218.56,29.38,272.35,36.61
2021-01-20T09:00:00,2021-01-20T10:00:00,216.41,29.09,277.11,37.25
2021-01-20T10:00:00,2021-01-20T11:00:00,216.7,29.13,277.85,37.35
2021-01-20T11:00:00,2021-01-20T12:00:00,212.09,28.51,276.74,37.2
2021-01-20T12:00:00,2021-01-20T13:00:00,208.22,27.99,265.73,35.72
2021-01-20T13:00:00,2021-01-20T14:00:00,207.63,27.91,266.7,35.85
2021-01-20T14:00:00,2021-01-20T15:00:00,211.5,28.43,263.65,35.44
2021-01-20T15:00:00,2021-01-20T16:00:00,235.15,31.61,258.36,34.73
2021-01-20T16:00:00,2021-01-20T17:00:00,239.32,32.17,288.05,38.72
2021-01-20T17:00:00,2021-01-20T18:00:00,238.13,32.01,278.67,37.46
2021-01-20T18:00:00,2021-01-20T19:00:00,212.98,28.63,262.31,35.26
2021-01-20T19:00:00,2021-01-20T20:00:00,208.82,28.07,261.26,35.12
2021-01-20T20:00:00,2021-01-20T21:00:00,219.23,29.47,284.25,38.21
2021-01-20T21:00:00,2021-01-20T22:00:00,220.05,29.58,270.94,36.42
2021-01-20T22:00:00,2021-01-20T23:00:00,236.57,31.8,268.26,36.06
2021-01-20T23:00:00,2021-01-21T00:00:00,226.7,30.48,261.21,35.12
2021-01-21T00:00:00,2021-01-21T01:00:00,227.51,30.59,250.05,33.62
2021-01-21T01:00:00,2021-01-21T02:00:00,227.51,30.59,234.06,31.47
2021-01-21T02:00:00,2021-01-21T03:00:00,211.15,28.39,227.96,30.65
2021-01-21T03:00:00,2021-01-21T04:00:00,212.64,28.59,242.61,32.62
2021-01-21T04:00:00,2021-01-21T05:00:00,215.69,29,241.35,32.45
2021-01-21T05:00:00,2021-01-21T06:00:00,215.69,29,252.35,33.93
2021-01-21T06:00:00,2021-01-21T07:00:00,219.78,29.55,263.73,35.46
2021-01-21T07:00:00,2021-01-21T08:00:00,218.51,29.38,259.64,34.91
2021-01-21T08:00:00,2021-01-21T09:00:00,216.88,29.16,259.12,34.84
2021-01-21T09:00:00,2021-01-21T10:00:00,208.4,28.02,265.82,35.74
2021-01-21T10:00:00,2021-01-21T11:00:00,208.47,28.03,269.46,36.23
2021-01-21T11:00:00,2021-01-21T12:00:00,208.62,28.05,270.87,36.42
2021-01-21T12:00:00,2021-01-21T13:00:00,214.2,28.8,270.28,36.34
2021-01-21T13:00:00,2021-01-21T14:00:00,206.17,27.72,263.66,35.45
2021-01-21T14:00:00,2021-01-21T15:00:00,207.06,27.84,259.57,34.9
2021-01-21T15:00:00,2021-01-21T16:00:00,207.73,27.93,259.12,34.84
2021-01-21T16:00:00,2021-01-21T17:00:00,212.79,28.61,257.78,34.66
2021-01-21T17:00:00,2021-01-21T18:00:00,210.41,28.29,257.64,34.64
2021-01-21T18:00:00,2021-01-21T19:00:00,211.08,28.38,301.07,40.48
2021-01-21T19:00:00,2021-01-21T20:00:00,212.19,28.53,294.45,39.59
2021-01-21T20:00:00,2021-01-21T21:00:00,229.08,30.8,280.69,37.74
2021-01-21T21:00:00,2021-01-21T22:00:00,228.18,30.68,286.72,38.55
2021-01-21T22:00:00,2021-01-21T23:00:00,231.46,31.12,276.01,37.11
2021-01-21T23:00:00,2021-01-22T00:00:00,210.18,28.25,264.79,35.59
2021-01-22T00:00:00,2021-01-22T01:00:00,204.6,27.5,272.97,36.69
2021-01-22T01:00:00,2021-01-22T02:00:00,204.6,27.5,273.2,36.72
2021-01-22T02:00:00,2021-01-22T03:00:00,204.53,27.49,273.2,36.72
2021-01-22T03:00:00,2021-01-22T04:00:00,203.71,27.38,294.55,39.59
2021-01-22T04:00:00,2021-01-22T05:00:00,202.74,27.25,275.65,37.05
2021-01-22T05:00:00,2021-01-22T06:00:00,200.28,26.92,292.62,39.33
2021-01-22T06:00:00,2021-01-22T07:00:00,205.2,27.58,295.81,39.76
2021-01-22T07:00:00,2021-01-22T08:00:00,213.38,28.68,294.1,39.53
2021-01-22T08:00:00,2021-01-22T09:00:00,207.06,27.83,294.55,39.59
2021-01-22T09:00:00,2021-01-22T10:00:00,197.9,26.6,293.58,39.46
2021-01-22T10:00:00,2021-01-22T11:00:00,195.3,26.25,297.23,39.95
2021-01-22T11:00:00,2021-01-22T12:00:00,190.32,25.58,293.14,39.4
2021-01-22T12:00:00,2021-01-22T13:00:00,186.52,25.07,295.14,39.67
2021-01-22T13:00:00,2021-01-22T14:00:00,185.85,24.98,297.97,40.05
2021-01-22T14:00:00,2021-01-22T15:00:00,186.45,25.06,305.64,41.08
2021-01-22T15:00:00,2021-01-22T16:00:00,189.57,25.48,303.33,40.77
2021-01-22T16:00:00,2021-01-22T17:00:00,191.06,25.68,293.36,39.43
2021-01-22T17:00:00,2021-01-22T18:00:00,187.86,25.25,292.84,39.36
2021-01-22T18:00:00,2021-01-22T19:00:00,188.23,25.3,300.2,40.35
2021-01-22T19:00:00,2021-01-22T20:00:00,208.84,28.07,295.29,39.69
2021-01-22T20:00:00,2021-01-22T21:00:00,208.02,27.96,296.04,39.79
2021-01-22T21:00:00,2021-01-22T22:00:00,204.45,27.48,283.69,38.13
2021-01-22T22:00:00,2021-01-22T23:00:00,208.62,28.04,274.24,36.86
2021-01-22T23:00:00,2021-01-23T00:00:00,207.45,27.88,258.94,34.8
2021-01-23T00:00:00,2021-01-23T01:00:00,200.01,26.88,259.31,34.85
2021-01-23T01:00:00,2021-01-23T02:00:00,200.08,26.89,262.43,35.27
2021-01-23T02:00:00,2021-01-23T03:00:00,196.73,26.44,268.98,36.15
2021-01-23T03:00:00,2021-01-23T04:00:00,199.93,26.87,285.72,38.4
2021-01-23T04:00:00,2021-01-23T05:00:00,197.7,26.57,294.87,39.63
2021-01-23T05:00:00,2021-01-23T06:00:00,200.23,26.91,297.11,39.93
2021-01-23T06:00:00,2021-01-23T07:00:00,211.61,28.44,310.57,41.74
2021-01-23T07:00:00,2021-01-23T08:00:00,195.17,26.23,315.86,42.45
2021-01-23T08:00:00,2021-01-23T09:00:00,198.15,26.63,310.13,41.68
2021-01-23T09:00:00,2021-01-23T10:00:00,192.79,25.91,302.99,40.72
2021-01-23T10:00:00,2021-01-23T11:00:00,198.59,26.69,302.32,40.63
2021-01-23T11:00:00,2021-01-23T12:00:00,190.78,25.64,293.46,39.44
2021-01-23T12:00:00,2021-01-23T13:00:00,187.13,25.15,295.99,39.78
2021-01-23T13:00:00,2021-01-23T14:00:00,184.98,24.86,296.74,39.88
2021-01-23T14:00:00,2021-01-23T15:00:00,186.54,25.07,307.45,41.32
2021-01-23T15:00:00,2021-01-23T16:00:00,191.6,25.75,298.6,40.13
2021-01-23T16:00:00,2021-01-23T17:00:00,191.75,25.77,294.8,39.62
2021-01-23T17:00:00,2021-01-23T18:00:00,193.76,26.04,288.18,38.73
2021-01-23T18:00:00,2021-01-23T19:00:00,193.53,26.01,294.21,39.54
2021-01-23T19:00:00,2021-01-23T20:00:00,195.17,26.23,297.48,39.98
2021-01-23T20:00:00,2021-01-23T21:00:00,195.17,26.23,287.58,38.65
2021-01-23T21:00:00,2021-01-23T22:00:00,191.3,25.71,305.89,41.11
2021-01-23T22:00:00,2021-01-23T23:00:00,188.85,25.38,300.38,40.37
2021-01-23T23:00:00,2021-01-24T00:00:00,187.7,25.23,240.15,32.28
2021-01-24T00:00:00,2021-01-24T01:00:00,184.21,24.76,284.2,38.2
2021-01-24T01:00:00,2021-01-24T02:00:00,182.87,24.58,282.78,38.01
2021-01-24T02:00:00,2021-01-24T03:00:00,181.6,24.41,264.41,35.54
2021-01-24T03:00:00,2021-01-24T04:00:00,180.41,24.25,277.5,37.3
2021-01-24T04:00:00,2021-01-24T05:00:00,185.69,24.96,274,36.83
2021-01-24T05:00:00,2021-01-24T06:00:00,188.15,25.29,276.16,37.12
2021-01-24T06:00:00,2021-01-24T07:00:00,183.46,24.66,293.57,39.46
2021-01-24T07:00:00,2021-01-24T08:00:00,183.24,24.63,302.2,40.62
2021-01-24T08:00:00,2021-01-24T09:00:00,187.93,25.26,301.61,40.54
2021-01-24T09:00:00,2021-01-24T10:00:00,187.63,25.22,299.82,40.3
2021-01-24T10:00:00,2021-01-24T11:00:00,187.85,25.25,301.68,40.55
2021-01-24T11:00:00,2021-01-24T12:00:00,189.94,25.53,298.26,40.09
2021-01-24T12:00:00,2021-01-24T13:00:00,192.47,25.87,260.09,34.96
2021-01-24T13:00:00,2021-01-24T14:00:00,185.77,24.97,263.07,35.36
2021-01-24T14:00:00,2021-01-24T15:00:00,185.84,24.98,266.71,35.85
2021-01-24T15:00:00,2021-01-24T16:00:00,191.35,25.72,261.8,35.19
2021-01-24T16:00:00,2021-01-24T17:00:00,189.71,25.5,262.32,35.26
2021-01-24T17:00:00,2021-01-24T18:00:00,187.03,25.14,262.4,35.27
2021-01-24T18:00:00,2021-01-24T19:00:00,191.87,25.79,261.95,35.21
2021-01-24T19:00:00,2021-01-24T20:00:00,195.81,26.32,274.82,36.94
2021-01-24T20:00:00,2021-01-24T21:00:00,194.7,26.17,242.16,32.55
2021-01-24T21:00:00,2021-01-24T22:00:00,191.57,25.75,257.26,34.58
2021-01-24T22:00:00,2021-01-24T23:00:00,181.53,24.4,255.48,34.34
2021-01-24T23:00:00,2021-01-25T00:00:00,202.66,27.24,246.77,33.17
2021-01-25T00:00:00,2021-01-25T01:00:00,192.54,25.88,242.39,32.58
2021-01-25T01:00:00,2021-01-25T02:00:00,192.17,25.83,242.39,32.58
2021-01-25T02:00:00,2021-01-25T03:00:00,191.27,25.71,244.39,32.85
2021-01-25T03:00:00,2021-01-25T04:00:00,194.55,26.15,254.44,34.2
2021-01-25T04:00:00,2021-01-25T05:00:00,197.23,26.51,257.86,34.66
2021-01-25T05:00:00,2021-01-25T06:00:00,212.63,28.58,285.31,38.35
2021-01-25T06:00:00,2021-01-25T07:00:00,209.06,28.1,281.82,37.88
2021-01-25T07:00:00,2021-01-25T08:00:00,204.52,27.49,276.46,37.16
2021-01-25T08:00:00,2021-01-25T09:00:00,195.89,26.33,274.9,36.95
2021-01-25T09:00:00,2021-01-25T10:00:00,203.92,27.41,279.29,37.54
2021-01-25T10:00:00,2021-01-25T11:00:00,199.9,26.87,277.8,37.34
2021-01-25T11:00:00,2021-01-25T12:00:00,198.86,26.73,284.42,38.23
2021-01-25T12:00:00,2021-01-25T13:00:00,198.64,26.7,283.45,38.1
2021-01-25T13:00:00,2021-01-25T14:00:00,198.49,26.68,283.16,38.06
2021-01-25T14:00:00,2021-01-25T15:00:00,200.13,26.9,284.72,38.27
2021-01-25T15:00:00,2021-01-25T16:00:00,191.2,25.7,293.27,39.42
2021-01-25T16:00:00,2021-01-25T17:00:00,190.61,25.62,332.41,44.68
2021-01-25T17:00:00,2021-01-25T18:00:00,193.36,25.99,337.46,45.36
2021-01-25T18:00:00,2021-01-25T19:00:00,195.22,26.24,319.01,42.88
2021-01-25T19:00:00,2021-01-25T20:00:00,201.54,27.09,279.58,37.58
2021-01-25T20:00:00,2021-01-25T21:00:00,195.44,26.27,285.54,38.38
2021-01-25T21:00:00,2021-01-25T22:00:00,194.85,26.19,278.47,37.43
2021-01-25T22:00:00,2021-01-25T23:00:00,191.8,25.78,274.75,36.93
2021-01-25T23:00:00,2021-01-26T00:00:00,207.8,27.93,252.88,33.99
2021-01-26T00:00:00,2021-01-26T01:00:00,196.26,26.38,249.53,33.54
2021-01-26T01:00:00,2021-01-26T02:00:00,195.3,26.25,251.02,33.74
2021-01-26T02:00:00,2021-01-26T03:00:00,192.1,25.82,246.71,33.16
2021-01-26T03:00:00,2021-01-26T04:00:00,187.34,25.18,255.11,34.29
2021-01-26T04:00:00,2021-01-26T05:00:00,190.61,25.62,241.5,32.46
2021-01-26T05:00:00,2021-01-26T06:00:00,190.39,25.59,276.76,37.2
2021-01-26T06:00:00,2021-01-26T07:00:00,213.97,28.76,274.98,36.96
2021-01-26T07:00:00,2021-01-26T08:00:00,213.6,28.71,267.46,35.95
2021-01-26T08:00:00,2021-01-26T09:00:00,198.57,26.69,270.59,36.37
2021-01-26T09:00:00,2021-01-26T10:00:00,195.45,26.27,272,36.56
2021-01-26T10:00:00,2021-01-26T11:00:00,194.63,26.16,270.81,36.4
2021-01-26T11:00:00,2021-01-26T12:00:00,195.07,26.22,280.48,37.7
2021-01-26T12:00:00,2021-01-26T13:00:00,215.09,28.91,289.71,38.94
2021-01-26T13:00:00,2021-01-26T14:00:00,216.28,29.07,295.51,39.72
2021-01-26T14:00:00,2021-01-26T15:00:00,218.06,29.31,292.31,39.29
2021-01-26T15:00:00,2021-01-26T16:00:00,212.86,28.61,283.46,38.1
2021-01-26T16:00:00,2021-01-26T17:00:00,208.32,28,278.85,37.48
2021-01-26T17:00:00,2021-01-26T18:00:00,206.83,27.8,265.83,35.73
2021-01-26T18:00:00,2021-01-26T19:00:00,204.67,27.51,263.52,35.42
2021-01-26T19:00:00,2021-01-26T20:00:00,196.71,26.44,267.32,35.93
2021-01-26T20:00:00,2021-01-26T21:00:00,194.93,26.2,275.13,36.98
2021-01-26T21:00:00,2021-01-26T22:00:00,198.94,26.74,271.71,36.52
2021-01-26T22:00:00,2021-01-26T23:00:00,200.8,26.99,269.18,36.18
2021-01-26T23:00:00,2021-01-27T00:00:00,198.71,26.71,265.89,35.74
2021-01-27T00:00:00,2021-01-27T01:00:00,189.26,25.44,262.84,35.33
2021-01-27T01:00:00,2021-01-27T02:00:00,188.3,25.31,264.4,35.54
2021-01-27T02:00:00,2021-01-27T03:00:00,188,25.27,264.33,35.53
2021-01-27T03:00:00,2021-01-27T04:00:00,182.27,24.5,288.66,38.8
2021-01-27T04:00:00,2021-01-27T05:00:00,191.2,25.7,248.71,33.43
2021-01-27T05:00:00,2021-01-27T06:00:00,211.28,28.4,272.74,36.66
2021-01-27T06:00:00,2021-01-27T07:00:00,217.24,29.2,267.75,35.99
2021-01-27T07:00:00,2021-01-27T08:00:00,223.71,30.07,258.53,34.75
2021-01-27T08:00:00,2021-01-27T09:00:00,202.06,27.16,258.01,34.68
2021-01-27T09:00:00,2021-01-27T10:00:00,192.98,25.94,257.48,34.61
2021-01-27T10:00:00,2021-01-27T11:00:00,192.61,25.89,264.85,35.6
2021-01-27T11:00:00,2021-01-27T12:00:00,194.92,26.2,271.92,36.55
2021-01-27T12:00:00,2021-01-27T13:00:00,249.75,33.57,278.76,37.47
2021-01-27T13:00:00,2021-01-27T14:00:00,226.68,30.47,278.76,37.47
2021-01-27T14:00:00,2021-01-27T15:00:00,245.28,32.97,277.35,37.28
2021-01-27T15:00:00,2021-01-27T16:00:00,235.84,31.7,274.3,36.87
